filename,label,manipulation,video_id,split
train\real\823_f000668.jpg,0,real,823,train
train\real\702_f000000.jpg,0,real,702,train
train\real\702_f000187.jpg,0,real,702,train
train\real\702_f000374.jpg,0,real,702,train
train\real\702_f000561.jpg,0,real,702,train
train\real\702_f000748.jpg,0,real,702,train
train\real\949_f000000.jpg,0,real,949,train
train\real\949_f000171.jpg,0,real,949,train
train\real\949_f000342.jpg,0,real,949,train
train\real\949_f000513.jpg,0,real,949,train
train\real\949_f000684.jpg,0,real,949,train
train\real\515_f000000.jpg,0,real,515,train
train\real\515_f000191.jpg,0,real,515,train
train\real\515_f000382.jpg,0,real,515,train
train\real\515_f000573.jpg,0,real,515,train
train\real\515_f000764.jpg,0,real,515,train
train\real\864_f000000.jpg,0,real,864,train
train\real\864_f000081.jpg,0,real,864,train
train\real\864_f000162.jpg,0,real,864,train
train\real\864_f000243.jpg,0,real,864,train
train\real\864_f000324.jpg,0,real,864,train
train\real\836_f000000.jpg,0,real,836,train
train\real\836_f000085.jpg,0,real,836,train
train\real\836_f000170.jpg,0,real,836,train
train\real\836_f000255.jpg,0,real,836,train
train\real\836_f000340.jpg,0,real,836,train
train\real\877_f000000.jpg,0,real,877,train
train\real\877_f000142.jpg,0,real,877,train
train\real\877_f000284.jpg,0,real,877,train
train\real\877_f000426.jpg,0,real,877,train
train\real\877_f000568.jpg,0,real,877,train
train\real\359_f000000.jpg,0,real,359,train
train\real\359_f000113.jpg,0,real,359,train
train\real\359_f000226.jpg,0,real,359,train
train\real\359_f000339.jpg,0,real,359,train
train\real\359_f000452.jpg,0,real,359,train
train\real\594_f000000.jpg,0,real,594,train
train\real\594_f000073.jpg,0,real,594,train
train\real\594_f000146.jpg,0,real,594,train
train\real\594_f000219.jpg,0,real,594,train
train\real\594_f000292.jpg,0,real,594,train
train\real\788_f000000.jpg,0,real,788,train
train\real\788_f000133.jpg,0,real,788,train
train\real\788_f000266.jpg,0,real,788,train
train\real\788_f000399.jpg,0,real,788,train
train\real\788_f000532.jpg,0,real,788,train
train\real\188_f000000.jpg,0,real,188,train
train\real\188_f000077.jpg,0,real,188,train
train\real\188_f000154.jpg,0,real,188,train
train\real\188_f000231.jpg,0,real,188,train
train\real\188_f000308.jpg,0,real,188,train
train\real\066_f000000.jpg,0,real,066,train
train\real\066_f000108.jpg,0,real,066,train
train\real\066_f000216.jpg,0,real,066,train
train\real\066_f000324.jpg,0,real,066,train
train\real\066_f000432.jpg,0,real,066,train
train\real\355_f000000.jpg,0,real,355,train
train\real\355_f000124.jpg,0,real,355,train
train\real\355_f000248.jpg,0,real,355,train
train\real\355_f000372.jpg,0,real,355,train
train\real\355_f000496.jpg,0,real,355,train
train\real\799_f000000.jpg,0,real,799,train
train\real\799_f000306.jpg,0,real,799,train
train\real\799_f000612.jpg,0,real,799,train
train\real\799_f000918.jpg,0,real,799,train
train\real\799_f001224.jpg,0,real,799,train
val\real\902_f000000.jpg,0,real,902,val
val\real\902_f000073.jpg,0,real,902,val
val\real\902_f000146.jpg,0,real,902,val
val\real\902_f000219.jpg,0,real,902,val
val\real\902_f000292.jpg,0,real,902,val
val\real\920_f000000.jpg,0,real,920,val
val\real\920_f000092.jpg,0,real,920,val
val\real\920_f000184.jpg,0,real,920,val
val\real\920_f000276.jpg,0,real,920,val
val\real\920_f000368.jpg,0,real,920,val
val\real\942_f000000.jpg,0,real,942,val
val\real\942_f000123.jpg,0,real,942,val
val\real\942_f000246.jpg,0,real,942,val
val\real\942_f000369.jpg,0,real,942,val
val\real\942_f000492.jpg,0,real,942,val
val\real\330_f000000.jpg,0,real,330,val
val\real\330_f000101.jpg,0,real,330,val
val\real\330_f000202.jpg,0,real,330,val
val\real\330_f000303.jpg,0,real,330,val
val\real\330_f000404.jpg,0,real,330,val
val\real\727_f000000.jpg,0,real,727,val
val\real\727_f000138.jpg,0,real,727,val
val\real\727_f000276.jpg,0,real,727,val
val\real\727_f000414.jpg,0,real,727,val
val\real\727_f000552.jpg,0,real,727,val
val\real\396_f000000.jpg,0,real,396,val
val\real\396_f000131.jpg,0,real,396,val
val\real\396_f000262.jpg,0,real,396,val
val\real\396_f000393.jpg,0,real,396,val
val\real\396_f000524.jpg,0,real,396,val
val\real\463_f000000.jpg,0,real,463,val
val\real\463_f000078.jpg,0,real,463,val
val\real\463_f000156.jpg,0,real,463,val
val\real\463_f000234.jpg,0,real,463,val
val\real\463_f000312.jpg,0,real,463,val
val\real\393_f000000.jpg,0,real,393,val
val\real\393_f000144.jpg,0,real,393,val
val\real\393_f000288.jpg,0,real,393,val
val\real\393_f000432.jpg,0,real,393,val
val\real\393_f000576.jpg,0,real,393,val
val\real\311_f000000.jpg,0,real,311,val
val\real\311_f000091.jpg,0,real,311,val
val\real\311_f000182.jpg,0,real,311,val
val\real\311_f000273.jpg,0,real,311,val
val\real\311_f000364.jpg,0,real,311,val
val\real\680_f000000.jpg,0,real,680,val
val\real\680_f000074.jpg,0,real,680,val
val\real\680_f000148.jpg,0,real,680,val
val\real\680_f000222.jpg,0,real,680,val
val\real\680_f000296.jpg,0,real,680,val
val\real\744_f000000.jpg,0,real,744,val
val\real\744_f000073.jpg,0,real,744,val
val\real\744_f000146.jpg,0,real,744,val
val\real\744_f000219.jpg,0,real,744,val
val\real\744_f000292.jpg,0,real,744,val
val\real\921_f000000.jpg,0,real,921,val
val\real\921_f000073.jpg,0,real,921,val
val\real\921_f000146.jpg,0,real,921,val
val\real\921_f000219.jpg,0,real,921,val
val\real\921_f000292.jpg,0,real,921,val
val\real\461_f000000.jpg,0,real,461,val
val\real\461_f000152.jpg,0,real,461,val
val\real\461_f000304.jpg,0,real,461,val
val\real\461_f000456.jpg,0,real,461,val
val\real\461_f000608.jpg,0,real,461,val
val\real\522_f000000.jpg,0,real,522,val
val\real\522_f000178.jpg,0,real,522,val
val\real\522_f000356.jpg,0,real,522,val
val\real\522_f000534.jpg,0,real,522,val
val\real\522_f000712.jpg,0,real,522,val
val\real\631_f000000.jpg,0,real,631,val
val\real\631_f000105.jpg,0,real,631,val
val\real\631_f000210.jpg,0,real,631,val
val\real\631_f000315.jpg,0,real,631,val
val\real\631_f000420.jpg,0,real,631,val
val\real\490_f000000.jpg,0,real,490,val
val\real\490_f000158.jpg,0,real,490,val
val\real\490_f000316.jpg,0,real,490,val
val\real\490_f000474.jpg,0,real,490,val
val\real\490_f000632.jpg,0,real,490,val
val\real\195_f000000.jpg,0,real,195,val
val\real\195_f000083.jpg,0,real,195,val
val\real\195_f000166.jpg,0,real,195,val
val\real\195_f000249.jpg,0,real,195,val
val\real\195_f000332.jpg,0,real,195,val
val\real\256_f000000.jpg,0,real,256,val
val\real\256_f000136.jpg,0,real,256,val
val\real\256_f000272.jpg,0,real,256,val
val\real\256_f000408.jpg,0,real,256,val
val\real\256_f000544.jpg,0,real,256,val
val\real\693_f000000.jpg,0,real,693,val
val\real\693_f000148.jpg,0,real,693,val
val\real\693_f000296.jpg,0,real,693,val
val\real\693_f000444.jpg,0,real,693,val
val\real\693_f000592.jpg,0,real,693,val
val\real\740_f000000.jpg,0,real,740,val
val\real\740_f000086.jpg,0,real,740,val
val\real\740_f000172.jpg,0,real,740,val
val\real\740_f000258.jpg,0,real,740,val
val\real\740_f000344.jpg,0,real,740,val
val\real\577_f000000.jpg,0,real,577,val
val\real\577_f000085.jpg,0,real,577,val
val\real\577_f000170.jpg,0,real,577,val
val\real\577_f000255.jpg,0,real,577,val
val\real\577_f000340.jpg,0,real,577,val
val\real\157_f000000.jpg,0,real,157,val
val\real\157_f000121.jpg,0,real,157,val
val\real\157_f000242.jpg,0,real,157,val
val\real\157_f000363.jpg,0,real,157,val
val\real\157_f000484.jpg,0,real,157,val
val\real\612_f000000.jpg,0,real,612,val
val\real\612_f000104.jpg,0,real,612,val
val\real\612_f000208.jpg,0,real,612,val
val\real\612_f000312.jpg,0,real,612,val
val\real\612_f000416.jpg,0,real,612,val
val\real\392_f000000.jpg,0,real,392,val
val\real\392_f000373.jpg,0,real,392,val
val\real\392_f000746.jpg,0,real,392,val
val\real\392_f001119.jpg,0,real,392,val
val\real\392_f001492.jpg,0,real,392,val
val\real\969_f000000.jpg,0,real,969,val
val\real\969_f000088.jpg,0,real,969,val
val\real\969_f000176.jpg,0,real,969,val
val\real\969_f000264.jpg,0,real,969,val
val\real\969_f000352.jpg,0,real,969,val
val\real\688_f000000.jpg,0,real,688,val
val\real\688_f000142.jpg,0,real,688,val
val\real\688_f000284.jpg,0,real,688,val
val\real\688_f000426.jpg,0,real,688,val
val\real\688_f000568.jpg,0,real,688,val
val\real\361_f000000.jpg,0,real,361,val
val\real\361_f000113.jpg,0,real,361,val
val\real\361_f000226.jpg,0,real,361,val
val\real\361_f000339.jpg,0,real,361,val
val\real\361_f000452.jpg,0,real,361,val
val\real\816_f000000.jpg,0,real,816,val
val\real\816_f000102.jpg,0,real,816,val
val\real\816_f000204.jpg,0,real,816,val
val\real\816_f000306.jpg,0,real,816,val
val\real\816_f000408.jpg,0,real,816,val
val\real\401_f000000.jpg,0,real,401,val
val\real\401_f000122.jpg,0,real,401,val
val\real\401_f000244.jpg,0,real,401,val
val\real\401_f000366.jpg,0,real,401,val
val\real\401_f000488.jpg,0,real,401,val
val\real\092_f000000.jpg,0,real,092,val
val\real\092_f000114.jpg,0,real,092,val
val\real\092_f000228.jpg,0,real,092,val
val\real\092_f000342.jpg,0,real,092,val
val\real\092_f000456.jpg,0,real,092,val
test\real\917_f000000.jpg,0,real,917,test
test\real\917_f000111.jpg,0,real,917,test
test\real\917_f000222.jpg,0,real,917,test
test\real\917_f000333.jpg,0,real,917,test
test\real\917_f000444.jpg,0,real,917,test
test\real\489_f000000.jpg,0,real,489,test
test\real\489_f000141.jpg,0,real,489,test
test\real\489_f000282.jpg,0,real,489,test
test\real\489_f000423.jpg,0,real,489,test
test\real\489_f000564.jpg,0,real,489,test
test\real\451_f000000.jpg,0,real,451,test
test\real\451_f000095.jpg,0,real,451,test
test\real\451_f000190.jpg,0,real,451,test
test\real\451_f000285.jpg,0,real,451,test
test\real\451_f000380.jpg,0,real,451,test
test\real\251_f000000.jpg,0,real,251,test
test\real\251_f000086.jpg,0,real,251,test
test\real\251_f000172.jpg,0,real,251,test
test\real\251_f000258.jpg,0,real,251,test
test\real\251_f000344.jpg,0,real,251,test
test\real\653_f000000.jpg,0,real,653,test
test\real\653_f000182.jpg,0,real,653,test
test\real\653_f000364.jpg,0,real,653,test
test\real\653_f000546.jpg,0,real,653,test
test\real\653_f000728.jpg,0,real,653,test
test\real\769_f000000.jpg,0,real,769,test
test\real\769_f000120.jpg,0,real,769,test
test\real\769_f000240.jpg,0,real,769,test
test\real\769_f000360.jpg,0,real,769,test
test\real\769_f000480.jpg,0,real,769,test
test\real\670_f000000.jpg,0,real,670,test
test\real\670_f000120.jpg,0,real,670,test
test\real\670_f000240.jpg,0,real,670,test
test\real\670_f000360.jpg,0,real,670,test
test\real\670_f000480.jpg,0,real,670,test
test\real\129_f000000.jpg,0,real,129,test
test\real\129_f000082.jpg,0,real,129,test
test\real\129_f000164.jpg,0,real,129,test
test\real\129_f000246.jpg,0,real,129,test
test\real\129_f000328.jpg,0,real,129,test
test\real\637_f000000.jpg,0,real,637,test
test\real\637_f000127.jpg,0,real,637,test
test\real\637_f000254.jpg,0,real,637,test
test\real\637_f000381.jpg,0,real,637,test
test\real\637_f000508.jpg,0,real,637,test
test\real\991_f000000.jpg,0,real,991,test
test\real\991_f000100.jpg,0,real,991,test
test\real\991_f000200.jpg,0,real,991,test
test\real\991_f000300.jpg,0,real,991,test
test\real\991_f000400.jpg,0,real,991,test
test\real\342_f000000.jpg,0,real,342,test
test\real\342_f000075.jpg,0,real,342,test
test\real\342_f000150.jpg,0,real,342,test
test\real\342_f000225.jpg,0,real,342,test
test\real\342_f000300.jpg,0,real,342,test
test\real\308_f000000.jpg,0,real,308,test
test\real\308_f000125.jpg,0,real,308,test
test\real\308_f000250.jpg,0,real,308,test
test\real\308_f000375.jpg,0,real,308,test
test\real\308_f000500.jpg,0,real,308,test
test\real\136_f000000.jpg,0,real,136,test
test\real\136_f000152.jpg,0,real,136,test
test\real\136_f000304.jpg,0,real,136,test
test\real\136_f000456.jpg,0,real,136,test
test\real\136_f000608.jpg,0,real,136,test
test\real\088_f000000.jpg,0,real,088,test
test\real\088_f000166.jpg,0,real,088,test
test\real\088_f000332.jpg,0,real,088,test
test\real\088_f000498.jpg,0,real,088,test
test\real\088_f000664.jpg,0,real,088,test
test\real\327_f000000.jpg,0,real,327,test
test\real\327_f000123.jpg,0,real,327,test
test\real\327_f000246.jpg,0,real,327,test
test\real\327_f000369.jpg,0,real,327,test
test\real\327_f000492.jpg,0,real,327,test
test\real\475_f000000.jpg,0,real,475,test
test\real\475_f000084.jpg,0,real,475,test
test\real\475_f000168.jpg,0,real,475,test
test\real\475_f000252.jpg,0,real,475,test
test\real\475_f000336.jpg,0,real,475,test
test\real\981_f000000.jpg,0,real,981,test
test\real\981_f000092.jpg,0,real,981,test
test\real\981_f000184.jpg,0,real,981,test
test\real\981_f000276.jpg,0,real,981,test
test\real\981_f000368.jpg,0,real,981,test
test\real\850_f000000.jpg,0,real,850,test
test\real\850_f000152.jpg,0,real,850,test
test\real\850_f000304.jpg,0,real,850,test
test\real\850_f000456.jpg,0,real,850,test
test\real\850_f000608.jpg,0,real,850,test
test\real\892_f000000.jpg,0,real,892,test
test\real\892_f000077.jpg,0,real,892,test
test\real\892_f000154.jpg,0,real,892,test
test\real\892_f000231.jpg,0,real,892,test
test\real\892_f000308.jpg,0,real,892,test
test\real\375_f000000.jpg,0,real,375,test
test\real\375_f000088.jpg,0,real,375,test
test\real\375_f000176.jpg,0,real,375,test
test\real\375_f000264.jpg,0,real,375,test
test\real\375_f000352.jpg,0,real,375,test
test\real\178_f000000.jpg,0,real,178,test
test\real\178_f000130.jpg,0,real,178,test
test\real\178_f000260.jpg,0,real,178,test
test\real\178_f000390.jpg,0,real,178,test
test\real\178_f000520.jpg,0,real,178,test
test\real\026_f000000.jpg,0,real,026,test
test\real\026_f000080.jpg,0,real,026,test
test\real\026_f000160.jpg,0,real,026,test
test\real\026_f000240.jpg,0,real,026,test
test\real\026_f000320.jpg,0,real,026,test
test\real\349_f000000.jpg,0,real,349,test
test\real\349_f000117.jpg,0,real,349,test
test\real\349_f000234.jpg,0,real,349,test
test\real\349_f000351.jpg,0,real,349,test
test\real\349_f000468.jpg,0,real,349,test
test\real\499_f000000.jpg,0,real,499,test
test\real\499_f000128.jpg,0,real,499,test
test\real\499_f000256.jpg,0,real,499,test
test\real\499_f000384.jpg,0,real,499,test
test\real\499_f000512.jpg,0,real,499,test
test\real\474_f000000.jpg,0,real,474,test
test\real\474_f000073.jpg,0,real,474,test
test\real\474_f000146.jpg,0,real,474,test
test\real\474_f000219.jpg,0,real,474,test
test\real\474_f000292.jpg,0,real,474,test
test\real\617_f000000.jpg,0,real,617,test
test\real\617_f000077.jpg,0,real,617,test
test\real\617_f000154.jpg,0,real,617,test
test\real\617_f000231.jpg,0,real,617,test
test\real\617_f000308.jpg,0,real,617,test
test\real\697_f000000.jpg,0,real,697,test
test\real\697_f000116.jpg,0,real,697,test
test\real\697_f000232.jpg,0,real,697,test
test\real\697_f000348.jpg,0,real,697,test
test\real\697_f000464.jpg,0,real,697,test
test\real\050_f000000.jpg,0,real,050,test
test\real\050_f000132.jpg,0,real,050,test
test\real\050_f000264.jpg,0,real,050,test
test\real\050_f000396.jpg,0,real,050,test
test\real\050_f000528.jpg,0,real,050,test
test\real\211_f000000.jpg,0,real,211,test
test\real\211_f000131.jpg,0,real,211,test
test\real\211_f000262.jpg,0,real,211,test
test\real\211_f000393.jpg,0,real,211,test
test\real\211_f000524.jpg,0,real,211,test
test\real\381_f000000.jpg,0,real,381,test
test\real\381_f000144.jpg,0,real,381,test
test\real\381_f000288.jpg,0,real,381,test
test\real\381_f000432.jpg,0,real,381,test
test\real\381_f000576.jpg,0,real,381,test
train\fake\Deepfakes\606_567_f000000.jpg,1,Deepfakes,606_567,train
train\fake\Deepfakes\606_567_f000096.jpg,1,Deepfakes,606_567,train
train\fake\Deepfakes\606_567_f000192.jpg,1,Deepfakes,606_567,train
train\fake\Deepfakes\606_567_f000288.jpg,1,Deepfakes,606_567,train
train\fake\Deepfakes\606_567_f000384.jpg,1,Deepfakes,606_567,train
train\fake\Deepfakes\998_561_f000000.jpg,1,Deepfakes,998_561,train
train\fake\Deepfakes\998_561_f000085.jpg,1,Deepfakes,998_561,train
train\fake\Deepfakes\998_561_f000170.jpg,1,Deepfakes,998_561,train
train\fake\Deepfakes\998_561_f000255.jpg,1,Deepfakes,998_561,train
train\fake\Deepfakes\998_561_f000340.jpg,1,Deepfakes,998_561,train
train\fake\Deepfakes\471_455_f000000.jpg,1,Deepfakes,471_455,train
train\fake\Deepfakes\471_455_f000134.jpg,1,Deepfakes,471_455,train
train\fake\Deepfakes\471_455_f000268.jpg,1,Deepfakes,471_455,train
train\fake\Deepfakes\471_455_f000402.jpg,1,Deepfakes,471_455,train
train\fake\Deepfakes\471_455_f000536.jpg,1,Deepfakes,471_455,train
train\fake\Deepfakes\699_734_f000000.jpg,1,Deepfakes,699_734,train
train\fake\Deepfakes\699_734_f000130.jpg,1,Deepfakes,699_734,train
train\fake\Deepfakes\699_734_f000260.jpg,1,Deepfakes,699_734,train
train\fake\Deepfakes\699_734_f000390.jpg,1,Deepfakes,699_734,train
train\fake\Deepfakes\699_734_f000520.jpg,1,Deepfakes,699_734,train
train\fake\Deepfakes\701_579_f000000.jpg,1,Deepfakes,701_579,train
train\fake\Deepfakes\701_579_f000098.jpg,1,Deepfakes,701_579,train
train\fake\Deepfakes\701_579_f000196.jpg,1,Deepfakes,701_579,train
train\fake\Deepfakes\701_579_f000294.jpg,1,Deepfakes,701_579,train
train\fake\Deepfakes\701_579_f000392.jpg,1,Deepfakes,701_579,train
train\fake\Deepfakes\091_116_f000000.jpg,1,Deepfakes,091_116,train
train\fake\Deepfakes\091_116_f000159.jpg,1,Deepfakes,091_116,train
train\fake\Deepfakes\091_116_f000318.jpg,1,Deepfakes,091_116,train
